id,title,original_title,release_date,overview,genre_ids,original_language,popularity,vote_average,vote_count,adult,genre_names
89,Indiana Jones and the Last Crusade,Indiana Jones and the Last Crusade,1989-05-24,"In 1938, an art collector appeals to eminent archaeologist Dr. Indiana Jones to embark on a search for the Holy Grail. Indy learns that a medieval historian has vanished while searching for it, and the missing man is his own father, Dr. Henry Jones Sr.. He sets out to rescue his father by following clues in the old man's notebook, which his father had mailed to him before he went missing. Indy arrives in Venice, where he enlists the help of a beautiful academic, Dr. Elsa Schneider, along with Marcus Brody and Sallah. Together they must stop the Nazis from recovering the power of eternal life and taking over the world!","[12, 28]",en,86.637,7.851,10058,False,"['Adventure', 'Action']"
1026436,Miller's Girl,Miller's Girl,2024-01-18,A talented young writer embarks on a creative odyssey when her teacher assigns a project that entangles them both.,"[53, 35, 18]",en,86.808,6.564,641,False,"['Thriller', 'Comedy', 'Drama']"
1585,It's a Wonderful Life,It's a Wonderful Life,1946-12-20,"A holiday favourite for generations...  George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin.","[18, 10751, 14]",en,86.591,8.276,4259,False,"['Drama', 'Family', 'Fantasy']"
227159,Horrible Bosses 2,Horrible Bosses 2,2014-11-12,"Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.",[35],en,51.931,6.2,4092,False,['Comedy']
1076364,Carl's Date,Carl's Date,2023-06-15,"Carl Fredricksen reluctantly agrees to go on a date with a lady friend—but admittedly has no idea how dating works these days. Ever the helpful friend, Dug steps in to calm Carl's pre-date jitters and offer some tried-and-true tips for making friends—if you're a dog.","[16, 12, 10751, 35]",en,86.42,7.5,403,False,"['Animation', 'Adventure', 'Family', 'Comedy']"
713704,Evil Dead Rise,Evil Dead Rise,2023-04-12,"A reunion between two estranged sisters gets cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish version of family imaginable.","[27, 53]",en,78.995,6.9,3063,False,"['Horror', 'Thriller']"
1184773,Outrage,Outrage,2023-12-01,"In a secluded French château, a group of elite media and political personalities gather for a private dinner party. Beneath the glitz and glamor lie dark conspiracies between an extremist group and a prominent broadcast news company. As Ivy, a level-headed reporter, begins to unravel the tangled web of secrets, the partygoers realize that they have stumbled into a deadly trap. At the center of it all sits an unassuming mother with a mysterious agenda and revenge on the mind. The partygoers must not only fight for the truth, but for their lives.",[53],en,57.826,5.0,11,False,['Thriller']
744857,When Evil Lurks,Cuando acecha la maldad,2023-10-05,"Residents of a small rural town discover that a demon is about to be born among them. They desperately try to escape before the evil is born, but it may be too late.","[27, 53]",es,86.223,7.364,978,False,"['Horror', 'Thriller']"
11212,Baby's Day Out,Baby's Day Out,1994-07-01,"Baby Bink couldn't ask for more: he has adoring (if somewhat sickly-sweet) parents, lives in a huge mansion, and he's just about to appear in the social pages of the paper. Unfortunately, not everyone in the world is as nice as Baby Bink's parents—especially the three enterprising kidnappers who pretend to be photographers from the newspaper. Successfully kidnapping Baby Bink, they have a harder time keeping hold of the rascal, who not only keeps one step ahead of them, but seems to be more than a little bit smarter than the three bumbling criminals.","[35, 12, 10751, 80, 18]",en,86.197,6.4,1314,False,"['Comedy', 'Adventure', 'Family', 'Crime', 'Drama']"
260513,Incredibles 2,Incredibles 2,2018-06-14,"Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.","[28, 12, 16, 10751]",en,86.187,7.5,12790,False,"['Action', 'Adventure', 'Animation', 'Family']"
521029,Annabelle Comes Home,Annabelle Comes Home,2019-06-26,"Determined to keep Annabelle from wreaking more havoc, demonologists Ed and Lorraine Warren bring the possessed doll to the locked artifacts room in their home, placing her “safely” behind sacred glass and enlisting a priest’s holy blessing. But an unholy night of horror awaits as Annabelle awakens the evil spirits in the room, who all set their sights on a new target—the Warrens' ten-year-old daughter, Judy, and her friends.",[27],en,62.683,6.4,3492,False,['Horror']
870404,Meteor,Meteor,2021-09-01,"After a meteor collides into Earth, a lonely rancher and a lost young girl are on the run from vicious mercenaries.","[878, 53]",en,67.521,5.5,95,False,"['Science Fiction', 'Thriller']"
157350,Divergent,Divergent,2014-03-14,"In a world divided into factions based on personality types, Tris learns that she's been classified as Divergent and won't fit in. When she discovers a plot to destroy Divergents, Tris and the mysterious Four must find out what makes Divergents dangerous before it's too late.","[28, 12, 878]",en,120.158,6.916,12732,False,"['Action', 'Adventure', 'Science Fiction']"
804616,Something in the Water,Something in the Water,2024-03-22,"After lesbian couple Meg and Kayla split following a traumatic homophobic incident, their three friends are intent on mending the rift during the wedding of Lizzie at a paradise resort. But a pre-wedding boat excursion turns to disaster and the wedding breakfast is likely to be the five girls!","[53, 27]",en,85.808,6.0,164,False,"['Thriller', 'Horror']"
210577,Gone Girl,Gone Girl,2014-10-01,"With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.","[9648, 53, 18]",en,84.864,7.892,18520,False,"['Mystery', 'Thriller', 'Drama']"
102651,Maleficent,Maleficent,2014-05-28,"A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land. She rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom – and to Maleficent's true happiness as well.","[14, 12, 28, 10751, 10749]",en,82.616,7.1,13041,False,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']"
1263421,Baki Hanma VS Kengan Ashura,範馬刃牙VSケンガンアシュラ,2024-06-05,"It's the ultimate showdown. The toughest fighters from ""Baki Hanma"" and ""Kengan Ashura"" clash in this unprecedented, hard-hitting martial arts crossover.","[16, 28]",ja,85.745,7.677,266,False,"['Animation', 'Action']"
489,Good Will Hunting,Good Will Hunting,1997-12-05,"When professors discover that an aimless janitor is also a math genius, a therapist helps the young man confront the demons that are holding him back.",[18],en,85.68,8.2,12299,False,['Drama']
739547,Thelma the Unicorn,Thelma the Unicorn,2024-05-17,"Thelma dreams of being a glamorous unicorn. Then in a rare pink and glitter-filled moment of fate, Thelma's wish comes true. She rises to instant international stardom, but at an unexpected cost. After a while, Thelma realizes that she was happier as her ordinary, sparkle-free self. So she ditches her horn, scrubs off her sparkles, and returns home, where her best friend is waiting for her with a hug.","[16, 14, 10751]",en,85.601,7.035,157,False,"['Animation', 'Fantasy', 'Family']"
346672,Underworld: Blood Wars,Underworld: Blood Wars,2016-11-24,"Vampire death dealer Selene fends off brutal attacks from both the Lycan clan and the Vampire faction that betrayed her. With her only allies, David and his father Thomas, she must stop the eternal war between Lycans and Vampires, even if it means she has to make the ultimate sacrifice.","[14, 28, 12, 53]",en,81.581,5.882,3633,False,"['Fantasy', 'Action', 'Adventure', 'Thriller']"
131634,The Hunger Games: Mockingjay - Part 2,The Hunger Games: Mockingjay - Part 2,2015-11-18,"With the nation of Panem in a full scale war, Katniss confronts President Snow in the final showdown. Teamed with a group of her closest friends – including Gale, Finnick, and Peeta – Katniss goes off on a mission with the unit from District 13 as they risk their lives to stage an assassination attempt on President Snow who has become increasingly obsessed with destroying her. The mortal traps, enemies, and moral choices that await Katniss will challenge her more than any arena she faced in The Hunger Games.","[28, 12, 878]",en,90.826,6.9,12443,False,"['Action', 'Adventure', 'Science Fiction']"
313369,La La Land,La La Land,2016-11-29,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.","[35, 18, 10749, 10402]",en,80.455,7.9,16765,False,"['Comedy', 'Drama', 'Romance', 'Music']"
1029330,Someone Like You,Someone Like You,2024-04-02,"Shocking news hits after young architect Dawson loses his best friend London. In his heartbreak, Dawson is compelled to launch an impossible search for London’s secret sister, twins separated as embryos. But along the way, Dawson never planned to fall in love.","[10749, 18]",en,69.436,6.8,27,False,"['Romance', 'Drama']"
351523,Purpose of Reunion,동창회의 목적,2015-08-06,"Dongchul, who is managing a small bar, is always enthusiastic about his school reunions. One day, Yujin, who has never showed up to a reunion, shows up at his bar. Her baby face and vitality make her unlike other married women and all the men fall for her, especially Dongchul. They start a relationship but it abruptly flames out due to the sudden arrival of Dongchul’s wife. As they get to know each other's secrets, will their love be allowed to grow?","[10749, 18]",ko,79.075,5.2,18,False,"['Romance', 'Drama']"
335797,Sing,Sing,2016-11-23,A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.,"[16, 35, 10751, 10402]",en,81.523,7.1,7888,False,"['Animation', 'Comedy', 'Family', 'Music']"
752,V for Vendetta,V for Vendetta,2006-02-23,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as “V” conducts guerrilla warfare against the oppressive British government. When V rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.","[28, 53, 878]",en,85.065,7.9,14396,False,"['Action', 'Thriller', 'Science Fiction']"
1734,The Mummy Returns,The Mummy Returns,2001-05-04,"Rick and Evelyn O’Connell, along with their 8-year-old son Alex, discover the key to the legendary Scorpion King’s might: the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn’t above kidnapping its new bearer, Alex, to gain control of Anubis’s otherworldly army.","[12, 28, 14]",en,85.056,6.4,6984,False,"['Adventure', 'Action', 'Fantasy']"
162,Edward Scissorhands,Edward Scissorhands,1990-12-07,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,"[14, 18, 10749]",en,84.952,7.7,12852,False,"['Fantasy', 'Drama', 'Romance']"
10144,The Little Mermaid,The Little Mermaid,1989-11-17,This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.,"[16, 10751, 14]",en,84.919,7.354,7832,False,"['Animation', 'Family', 'Fantasy']"
1211483,Skal: Fight for Survival,Skal: Fight for Survival,2023-11-24,"My name's Arthur, a huge Internet star who's just hit 3 million subs. While in the midst of throwing an epic party to celebrate, the universe had the balls to bring on the effing apocalypse and cut my night short. What was supposed to be a perfect hangover, has turned into an epic fight for survival.","[28, 27, 35, 53]",en,64.931,5.5,80,False,"['Action', 'Horror', 'Comedy', 'Thriller']"
810693,Jujutsu Kaisen 0,劇場版 呪術廻戦 0,2021-12-24,"Yuta Okkotsu is a nervous high school student who is suffering from a serious problem—his childhood friend Rika has turned into a curse and won't leave him alone. Since Rika is no ordinary curse, his plight is noticed by Satoru Gojo, a teacher at Jujutsu High, a school where fledgling exorcists learn how to combat curses. Gojo convinces Yuta to enroll, but can he learn enough in time to confront the curse that haunts him?","[16, 28, 14]",ja,69.494,8.2,1391,False,"['Animation', 'Action', 'Fantasy']"
364,Batman Returns,Batman Returns,1992-06-19,"Batman must face The Penguin, a sewer-dwelling gangleader intent on being accepted into Gotham society.  Meanwhile, another Gotham resident finds herself transformed into Catwoman and is out for revenge...","[28, 14]",en,84.788,6.9,6454,False,"['Action', 'Fantasy']"
1331072,潮騒Glamorous 凪ひかる,潮騒Glamorous 凪ひかる,2023-12-12,FWAY-001 Glamorous Nagi Hikaru,[],ja,76.525,0.0,0,False,[]
22705,Cheeky,Tra(sgre)dire,2000-01-28,"While scouting out apartments in London for her Venetian boyfriend, Carla rents an apartment overlooking the Thames. There, she meets the lesbian hyper-horny real estate agent Moira.","[35, 18, 10749]",it,82.9,5.7,254,False,"['Comedy', 'Drama', 'Romance']"
752623,The Lost City,The Lost City,2022-03-24,"Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to the ancient city's lost treasure that featured in her latest story. Alan, determined to prove he can be a hero in real life and not just on the pages of her books, sets off to rescue her.","[28, 12, 35]",en,82.843,6.5,3561,False,"['Action', 'Adventure', 'Comedy']"
166426,Pirates of the Caribbean: Dead Men Tell No Tales,Pirates of the Caribbean: Dead Men Tell No Tales,2017-05-23,"Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy.","[12, 28, 14]",en,98.735,6.7,11908,False,"['Adventure', 'Action', 'Fantasy']"
278924,Mechanic: Resurrection,Mechanic: Resurrection,2016-08-25,"Arthur Bishop thought he had put his murderous past behind him when his most formidable foe kidnaps the love of his life. Now he is forced to travel the globe to complete three impossible assassinations, and do what he does best, make them look like accidents.","[28, 80, 53]",en,82.711,6.014,3338,False,"['Action', 'Crime', 'Thriller']"
242,The Godfather Part III,The Godfather Part III,1990-12-25,"In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing.","[80, 18, 53]",en,82.683,7.418,6164,False,"['Crime', 'Drama', 'Thriller']"
102651,Maleficent,Maleficent,2014-05-28,"A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land. She rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom – and to Maleficent's true happiness as well.","[14, 12, 28, 10751, 10749]",en,82.616,7.1,13041,False,"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']"
585511,Luck,Luck,2022-08-05,"Suddenly finding herself in the never-before-seen Land of Luck, the unluckiest person in the world must unite with the magical creatures there to turn her luck around.","[16, 12, 35, 14]",en,82.302,7.773,1694,False,"['Animation', 'Adventure', 'Comedy', 'Fantasy']"
454640,The Angry Birds Movie 2,The Angry Birds Movie 2,2019-08-02,"Red, Chuck, Bomb and the rest of their feathered friends are surprised when a green pig suggests that they put aside their differences and unite to fight a common threat. Aggressive birds from an island covered in ice are planning to use an elaborate weapon to destroy the fowl and swine.","[16, 28, 14, 12, 35]",en,82.299,7.1,1689,False,"['Animation', 'Action', 'Fantasy', 'Adventure', 'Comedy']"
12230,One Hundred and One Dalmatians,One Hundred and One Dalmatians,1961-01-25,"When a litter of dalmatian puppies are abducted by the minions of Cruella De Vil, the parents must find them before she uses them for a diabolical fashion statement. In a Disney animation classic, Dalmatian Pongo is tired of his bachelor-dog life. He spies lovely Perdita and maneuvers his master, Roger, into meeting Perdita's owner, Anita. The owners fall in love and marry, keeping Pongo and Perdita together too. After Perdita gives birth to a litter of 15 puppies, Anita's old school friend Cruella De Vil wants to buy them all. Roger declines her offer, so Cruella hires the criminal Badun brothers to steal them -- so she can have a fur coat.","[12, 16, 35, 10751]",en,82.295,7.2,6232,False,"['Adventure', 'Animation', 'Comedy', 'Family']"
624091,Sri Asih,Sri Asih,2022-11-17,"Alana discover the truth about her origin: she’s not an ordinary human being. She may be the gift for humanity and become its protector as Sri Asih. Or a destruction, if she can’t control her anger.","[28, 12, 878, 14, 18]",id,82.294,6.442,129,False,"['Action', 'Adventure', 'Science Fiction', 'Fantasy', 'Drama']"
11362,The Count of Monte Cristo,The Count of Monte Cristo,2002-01-23,"Edmond Dantés's life and plans to marry the beautiful Mercedes are shattered when his best friend, Fernand, deceives him. After spending 13 miserable years in prison, Dantés escapes with the help of a fellow inmate and plots his revenge, cleverly insinuating himself into the French nobility.","[12, 18, 36]",en,82.219,7.7,1763,False,"['Adventure', 'Drama', 'History']"
256591,Focus,Focus,2015-02-25,"Nicky, an accomplished con artist, gets romantically involved with his disciple Jess but later ends their relationship. Years later, she returns as a femme fatale to spoil his plans.","[10749, 35, 80]",en,82.144,6.876,7744,False,"['Romance', 'Comedy', 'Crime']"
497698,Black Widow,Black Widow,2021-01-01,"Natasha Romanoff, also known as Black Widow, confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises. Pursued by a force that will stop at nothing to bring her down, Natasha must deal with her history as a spy and the broken relationships left in her wake long before she became an Avenger.","[28, 12, 878]",en,82.01,7.232,10136,False,"['Action', 'Adventure', 'Science Fiction']"
11836,The SpongeBob SquarePants Movie,The SpongeBob SquarePants Movie,2004-11-19,"There's trouble brewing in Bikini Bottom. Someone has stolen King Neptune's crown, and it looks like Mr. Krab, SpongeBob's boss, is the culprit. Though he's just been passed over for the promotion of his dreams, SpongeBob stands by his boss, and along with his best pal Patrick, sets out on a treacherous mission to Shell City to reclaim the crown and save Mr. Krab's life.","[10751, 16, 35, 14, 12]",en,81.971,7.0,2865,False,"['Family', 'Animation', 'Comedy', 'Fantasy', 'Adventure']"
286217,The Martian,The Martian,2015-09-30,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.","[18, 12, 878]",en,81.919,7.687,19637,False,"['Drama', 'Adventure', 'Science Fiction']"
615173,The Witch: Part 2. The Other One,마녀 2,2022-06-15,"A girl wakes up in a huge secret laboratory, then accidentally meets another girl who is trying to protect her house from a gang. The mystery girl overthrows the gang with her unexpected powers, and laboratory staff set out to find her.","[28, 9648, 53, 878]",ko,81.75,7.2,283,False,"['Action', 'Mystery', 'Thriller', 'Science Fiction']"
10628,Kangaroo Jack,Kangaroo Jack,2003-01-17,"Two childhood friends — a New York hairstylist and a wanna-be musician — get mixed-up with the mob and are forced to deliver $50,000 to Australia, but things go all wrong when the money is lost to a wild kangaroo.","[28, 12, 35, 10751, 80]",en,81.646,5.3,913,False,"['Action', 'Adventure', 'Comedy', 'Family', 'Crime']"
4935,Howl's Moving Castle,ハウルの動く城,2004-09-09,"Sophie, a young milliner, is turned into an elderly woman by a witch who enters her shop and curses her. She encounters a wizard named Howl and gets caught up in his resistance to fighting for the king.","[14, 16, 12]",ja,81.593,8.402,9858,False,"['Fantasy', 'Animation', 'Adventure']"
346672,Underworld: Blood Wars,Underworld: Blood Wars,2016-11-24,"Vampire death dealer Selene fends off brutal attacks from both the Lycan clan and the Vampire faction that betrayed her. With her only allies, David and his father Thomas, she must stop the eternal war between Lycans and Vampires, even if it means she has to make the ultimate sacrifice.","[14, 28, 12, 53]",en,81.581,5.882,3633,False,"['Fantasy', 'Action', 'Adventure', 'Thriller']"
335797,Sing,Sing,2016-11-23,A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.,"[16, 35, 10751, 10402]",en,81.523,7.1,7888,False,"['Animation', 'Comedy', 'Family', 'Music']"
7485,Shooter,Shooter,2007-03-22,"A top Marine sniper, Bob Lee Swagger, leaves the military after a mission goes horribly awry and disappears, living in seclusion. He is coaxed back into service after a high-profile government official convinces him to help thwart a plot to kill the President of the United States. Ultimately double-crossed and framed for the attempt, Swagger becomes the target of a nationwide manhunt. He goes on the run to track the real killer and find out who exactly set him up, and why, eventually seeking revenge against some of the most powerful and corrupt leaders in the free world.","[18, 28, 53]",en,81.33,7.119,4873,False,"['Drama', 'Action', 'Thriller']"
209112,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,2016-03-23,"Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.","[28, 12, 14]",en,81.313,5.972,17876,False,"['Action', 'Adventure', 'Fantasy']"
440,Aliens vs Predator: Requiem,Aliens vs Predator: Requiem,2007-12-25,"After a horrifying PredAlien crash-lands near a small Colorado town, killing everyone it encounters and producing countless Alien offspring, a lone Predator arrives to ""clean up"" the infestation.","[14, 28, 878, 53, 27]",en,81.29,5.183,2892,False,"['Fantasy', 'Action', 'Science Fiction', 'Thriller', 'Horror']"
820232,Demon Slayer: Kimetsu no Yaiba – Sibling's Bond,鬼滅の刃 兄妹の絆,2019-03-29,"A recap of Kimetsu no Yaiba episodes 1–5, with new footage and special end credits. Tanjiro Kamado returns home to find his family slaughtered and the lone survivor, his sister Nezuko, turned into a Demon. To his surprise, however, Nezuko still shows signs of human emotion and thought. Thus begins Tanjiro's journey to seek out the Demon who killed their family and turn his sister human again.","[16, 28, 14, 53]",ja,81.157,7.9,205,False,"['Animation', 'Action', 'Fantasy', 'Thriller']"
1012148,Chapel,Chapel,2024-01-17,A man becomes a suspect in a serial murder case after waking from a coma with no recollection of who he is.,"[9648, 53]",en,81.073,5.8,26,False,"['Mystery', 'Thriller']"
10591,The Girl Next Door,The Girl Next Door,2004-04-09,"Exceptionally ambitious high schooler Matthew has aspirations for a career in politics when he falls in love with his gorgeous 19-year-old neighbor, Danielle. But Matthew's bright future is jeopardized when he finds Danielle was once a porn star. As Danielle's past catches up with her, Matthew's love for her forces him to re-evaluate his goals.","[35, 10749]",en,81.046,6.7,3475,False,"['Comedy', 'Romance']"
1370,Rambo III,Rambo III,1988-05-24,"Combat has taken its toll on Rambo, but he's finally begun to find inner peace in a monastery. When Rambo's friend and mentor Col. Trautman asks for his help on a top secret mission to Afghanistan, Rambo declines but must reconsider when Trautman is captured.","[28, 12, 53, 10752]",en,81.015,6.2,3136,False,"['Action', 'Adventure', 'Thriller', 'War']"
424139,Halloween,Halloween,2018-10-18,"Laurie Strode comes to her final confrontation with Michael Myers, the masked figure who has haunted her since she narrowly escaped his killing spree on Halloween night four decades ago.","[27, 53]",en,80.997,6.556,4691,False,"['Horror', 'Thriller']"
745,The Sixth Sense,The Sixth Sense,1999-08-06,"Following an unexpected tragedy, child psychologist Malcolm Crowe meets a nine year old boy named Cole Sear, who is hiding a dark secret.","[9648, 53, 18]",en,80.927,8.0,11653,False,"['Mystery', 'Thriller', 'Drama']"
920342,Monster's Battlefield,异兽战场,2021-12-27,"The soldier king Qin Yang's fiancée Ye Qin met with an unknown beast and died tragically. Gu Ping invites him to participate in Ye Qin's scientific research before her death. But Gu Ping is using Ye Qin's research results to combine the genes of unknown beasts to create the ""Zero"" dragon creature. The intelligent dragon creature, coupled with the extra-terrestrial beast evolved by devouring,  an imminent city war is coming...",[878],zh,80.637,6.761,182,False,['Science Fiction']
287947,Shazam!,Shazam!,2019-03-29,A boy is given the ability to become an adult superhero in times of need with a single magic word.,"[28, 35, 14]",en,80.542,7.008,9455,False,"['Action', 'Comedy', 'Fantasy']"
499932,The Devil All the Time,The Devil All the Time,2020-09-11,"In Knockemstiff, Ohio and its neighboring backwoods, sinister characters converge around young Arvin Russell as he fights the evil forces that threaten him and his family.","[80, 18, 53]",en,80.52,7.209,3301,False,"['Crime', 'Drama', 'Thriller']"
974950,Emilia Pérez,Emilia Pérez,2024-08-21,"Rita, an underrated lawyer working for a large law firm more interested in getting criminals out of jail than bringing them to justice, is hired by the leader of a criminal organization.","[18, 53]",fr,80.501,7.8,234,False,"['Drama', 'Thriller']"
313369,La La Land,La La Land,2016-11-29,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.","[35, 18, 10749, 10402]",en,80.455,7.9,16765,False,"['Comedy', 'Drama', 'Romance', 'Music']"
670292,The Creator,The Creator,2023-09-27,"Amid a future war between the human race and the forces of artificial intelligence, a hardened ex-special forces agent grieving the disappearance of his wife, is recruited to hunt down and kill the Creator, the elusive architect of advanced AI who has developed a mysterious weapon with the power to end the war—and mankind itself.","[28, 12, 878]",en,80.441,7.1,2971,False,"['Action', 'Adventure', 'Science Fiction']"
968051,The Nun II,The Nun II,2023-09-06,"In 1956 France, a priest is violently murdered, and Sister Irene begins to investigate. She once again comes face-to-face with a powerful evil.",[27],en,80.43,6.753,2021,False,['Horror']
1003596,Avengers: Doomsday,Avengers: Doomsday,2026-04-29,An upcoming film in the Marvel Cinematic Universe's (MCU) sixth Phase and part of The Multiverse Saga. Plot TBA.,[878],en,80.359,0.0,0,False,['Science Fiction']
524434,Eternals,Eternals,2021-11-03,"The Eternals are a team of ancient aliens who have been living on Earth in secret for thousands of years. When an unexpected tragedy forces them out of the shadows, they are forced to reunite against mankind’s most ancient enemy, the Deviants.","[878, 28, 12]",en,80.318,6.853,8224,False,"['Science Fiction', 'Action', 'Adventure']"
38575,The Karate Kid,The Karate Kid,2010-06-10,"Twelve-year-old Dre Parker could have been the most popular kid in Detroit, but his mother's latest career move has landed him in China. Dre immediately falls for his classmate Mei Ying but the cultural differences make such a friendship impossible. Even worse, Dre's feelings make him an enemy of the class bully, Cheng. With no friends in a strange land, Dre has nowhere to turn but maintenance man Mr. Han, who is a kung fu master. As Han teaches Dre that kung fu is not about punches and parries, but maturity and calm, Dre realizes that facing down the bullies will be the fight of his life.","[28, 12, 18, 10751]",en,80.166,6.5,5945,False,"['Action', 'Adventure', 'Drama', 'Family']"
1369595,Del Otro Lado Del Jardín,Del Otro Lado Del Jardín,2024-10-25,,"[18, 53]",es,80.143,9.1,13,False,"['Drama', 'Thriller']"
159824,Hotel Transylvania 2,Hotel Transylvania 2,2015-09-21,"When the old-old-old-fashioned vampire Vlad arrives at the hotel for an impromptu family get-together, Hotel Transylvania is in for a collision of supernatural old-school and modern day cool.","[16, 35, 10751, 14]",en,80.049,6.8,5711,False,"['Animation', 'Comedy', 'Family', 'Fantasy']"
626412,Alienoid: Return to the Future,외계+인 2부,2024-01-10,"Ean has a critical mission to return to the future to save everyone. However, she becomes trapped in the distant past while trying to prevent the escape of alien prisoners who are locked up in the bodies of humans. Meanwhile, Muruk, who helps Ean escape various predicaments, is unnerved when he begins sensing the presence of a strange being in his body. Traveling through the centuries, they are trying to prevent the explosion of the haava.","[878, 28, 14, 12]",ko,80.039,6.6,620,False,"['Science Fiction', 'Action', 'Fantasy', 'Adventure']"
27098,All Things Fair,Lust och fägring stor,1995-03-08,"Stig is a 15-year-old pupil of 37-year-old teacher Viola. He is attracted by her beauty and maturity while she is drawn to him by his youth and innocence, a relief from her drunk and miserable husband.","[18, 10749, 10752]",sv,79.988,6.5,137,False,"['Drama', 'Romance', 'War']"
270938,Falcon Rising,Falcon Rising,2014-09-05,"Chapman is an ex-marine in Brazil's slums, battling the yakuza outfit who attacked his sister and left her for dead.","[12, 28]",en,79.933,6.287,335,False,"['Adventure', 'Action']"
351286,Jurassic World: Fallen Kingdom,Jurassic World: Fallen Kingdom,2018-06-06,"Three years after Jurassic World was destroyed, Isla Nublar now sits abandoned. When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.","[28, 12, 878, 53]",en,79.873,6.5,11728,False,"['Action', 'Adventure', 'Science Fiction', 'Thriller']"
581528,"The Gangster, the Cop, the Devil",악인전,2019-05-15,"After barely surviving a violent attack by an elusive serial killer, crime boss Jang Dong-su finds himself forming an unlikely partnership with local detective Jung Tae-seok to catch the sadistic killer simply known as K.","[80, 28, 53]",ko,79.751,7.8,1132,False,"['Crime', 'Action', 'Thriller']"
636706,Spaceman,Spaceman,2024-02-23,"Six months into a solo mission, a lonely astronaut confronts the cracks in his marriage with help from a mysterious creature he discovers on his ship.","[878, 12, 18]",en,79.746,6.763,779,False,"['Science Fiction', 'Adventure', 'Drama']"
